OGG,SJC,10159
MSN,DTW,10155
SLC,MCO,10142
SEA,PHL,10142
SNA,PDX,10138
CLT,GSP,10127
MSP,GRR,10120
ATL,CHA,10108
OGG,OAK,10095
PHL,BNA,10091
LGA,PIT,10082
ATL,AGS,10077
DSM,DFW,10073
SLC,SMF,10053
MDW,PIT,10040
CMH,MCO,10037
CLT,ALB,10035
CMH,MDW,10023
DEN,COS,10006
DFW,PBI,9999
PDX,IAH,9993
MKE,LAS,9988
TPA,BNA,9969
RSW,JFK,9964
ORD,DAY,9931
CLT,BHM,9930
TUL,DEN,9924
MCO,CMH,9919
LGA,CLE,9907
FSD,MSP,9899
DTW,MSN,9897
GRR,DTW,9890
BNA,PHL,9887
BNA,LAS,9881
LGB,PHX,9866
PHX,LGB,9862
PIT,MDW,9856
HOU,BNA,9855
OAK,LGB,9850
ORD,MSN,9806
IAH,PDX,9798
PHX,CMH,9778
SAN,MDW,9778
MSN,MSP,9774
LGB,PDX,9768
PHL,STL,9754
MSY,MCO,9749
MSP,FSD,9743
SAT,LAX,9741
PHX,BOI,9739
PHL,CMH,9725
RDU,MIA,9720
DAY,ORD,9706
SMF,SLC,9705
EWR,SAN,9685
DFW,LBB,9666
OGG,KOA,9642
BTR,ATL,9631
ONT,DEN,9629
IAH,PIT,9625
FNT,ATL,9623
BIL,DEN,9621
SEA,PSP,9611
DFW,DSM,9608
BDL,PHL,9606
HOU,OKC,9600
STL,PHL,9586
DAY,DFW,9585
BWI,STL,9585
CAK,CLT,9573
BHM,CLT,9567
DCA,JFK,9565
ATL,MOB,9564
CID,ORD,9554
SJC,ONT,9550
MDW,IAD,9547
LAS,MKE,9523
FAI,SEA,9515
OAK,OGG,9508
ANC,PDX,9505
PSP,SEA,9505
PDX,LGB,9496
SJC,OGG,9492
MCI,LAX,9490
DFW,CLE,9483
CLE,LAX,9482
SEA,CLT,9482
SLC,GEG,9460
DFW,MKE,9457
ORD,ROC,9453
CLE,BNA,9450
BWI,CLE,9436
MSP,SNA,9413
SMF,IAH,9391
ATL,TUL,9389
CLT,CAK,9378
PIT,LGA,9370
HOU,AUS,9368
MHT,PHL,9332
IAH,TUL,9317
IAD,MDW,9312
PHL,BWI,9311
PHL,SEA,9310
CLT,SEA,9307
ONT,SEA,9305
ACY,MCO,9293
MCO,FLL,9293
DEN,ONT,9239
PHL,CLE,9235
MYR,CLT,9220
MSP,MSN,9216
CLT,MDT,9210
PDX,SNA,9205
MCO,CLE,9190
MOB,ATL,9188
LAX,FAT,9182
DEN,BIL,9178
CLE,LGA,9171
PHL,IND,9158
CLE,PHL,9157
BDL,DFW,9155
HNL,OAK,9144
MIA,STL,9121
DAL,MAF,9121
MKE,DFW,9120
BNA,HOU,9115
SGF,DFW,9112
HOU,BWI,9105
PHL,CVG,9102
DAL,TUL,9101
FSD,DEN,9079
CLE,BWI,9070
PBI,DCA,9064
MFE,IAH,9063
TUL,DAL,9057
ATL,GRR,9051
MAF,DAL,9044
SLC,RNO,9040
MDW,CMH,9036
PHL,MHT,9033
SDF,ORD,9022
SNA,MSP,9017
TUL,IAH,9005
DCA,LAX,8996
MCO,ACY,8986
ELP,DAL,8978
DTW,IND,8966
IAH,SMF,8960
JFK,ROC,8960
PIT,BOS,8951
BOS,PIT,8948
ROC,ORD,8947
DAL,ELP,8946
MSP,JFK,8946
LAX,SAT,8931
TUL,ATL,8927
PHX,PSP,8881
OAK,HNL,8880
DFW,DAY,8878
GRR,ATL,8878
LAS,BNA,8856
DAL,LAS,8852
ORD,SAT,8843
STL,BWI,8830
DEN,FSD,8826
BWI,LAX,8823
IAH,MFE,8823
CVG,PHL,8822
LAX,DCA,8818
DCA,PBI,8812
RIC,DFW,8811
LIH,OGG,8809
BWI,PHL,8781
ATL,FNT,8778
JFK,MSP,8775
MHT,MCO,8770
ROC,JFK,8768
CLT,MYR,8766
MSP,OMA,8765
DTW,GRR,8764
ORD,SDF,8755
BNA,MSY,8748
MSP,BWI,8735
CRP,DFW,8728
STL,HOU,8725
OKC,HOU,8703
CLT,SYR,8690
SDF,DFW,8690
TPA,MSY,8671
MSY,BNA,8667
FAT,PHX,8653
CLT,SLC,8652
DFW,SGF,8652
MCO,AUS,8642
DEN,ASE,8639
SLC,CLT,8639
SEA,ONT,8638
LBB,DFW,8630
DFW,CRP,8625
GEG,SLC,8622
ATL,GPT,8621
SAT,CLT,8619
DFW,RIC,8619
GPT,ATL,8618
BNA,CLE,8610
HPN,MCO,8582
PSP,PHX,8580
RDU,DCA,8580
LAX,BWI,8576
FLL,MCO,8571
CMH,PHL,8563
MCI,STL,8556
RNO,SLC,8555
DEN,CVG,8549
SHV,DFW,8538
EWR,BNA,8527
DFW,BDL,8525
IAH,MCI,8519
BOS,MDW,8517
DCA,RDU,8510
DEN,MSN,8504
DFW,SDF,8496
BNA,TPA,8482
ABQ,ATL,8468
PSC,SEA,8447
DEN,DAL,8444
IAD,SEA,8418
LAX,CLE,8417
STL,MIA,8413
PHX,FAT,8412
MSN,DEN,8411
CLE,MCO,8409
CLT,SAT,8406
DTW,BDL,8390
MSP,IND,8389
MCI,IAH,8387
CVG,DEN,8379
AUS,MCO,8379
IAD,JFK,8374
RNO,SFO,8366
BUR,DEN,8330
OMA,MSP,8328
GNV,ATL,8326
ATL,ABQ,8317
MCO,MHT,8307
GEG,PHX,8304
HOU,STL,8298
SAN,PHL,8297
CLT,DAY,8279
LAX,MCI,8263
DEN,PIT,8254
BWI,CMH,8253
SEA,PSC,8251
HOU,HRL,8250
FLL,BNA,8245
CVG,MSP,8231
SLC,PHL,8230
OGG,PDX,8224
BIS,MSP,8207
RDU,BNA,8200
ISP,FLL,8199
SEA,IAD,8194
GRK,DFW,8192
PHL,SAN,8183
ATL,HNL,8165
IND,RSW,8163
PHL,SLC,8158
BWI,MSP,8150
OGG,PHX,8141
MSY,TPA,8134
OGG,LIH,8112
RDM,PDX,8111
SYR,CLT,8108
AVL,ATL,8100
LAS,DAL,8098
HNL,ATL,8094
IAD,RDU,8090
DFW,SHV,8086
CLT,ROA,8083
HRL,HOU,8068
SAT,ORD,8064
DAY,CLT,8063
ACY,RSW,8062
MSP,CVG,8059
DAL,AMA,8055
SAN,DTW,8053
PHX,DAL,8047
PVD,FLL,8046
ISP,PBI,8043
DEN,BUR,8042
AMA,DAL,8031
ATL,PVD,8029
IND,PHL,8020
JAX,BWI,8008
MDW,BOS,8006
AVL,CLT,7999
JAN,DFW,7998
DRO,DEN,7994
ATL,SYR,7986
PHX,GEG,7985
DCA,MSY,7984
PWM,PHL,7979
BTR,DFW,7979
LAS,IAD,7969
ATL,GNV,7966
BNA,MCI,7964
STL,OMA,7963
PVD,ATL,7949
MCO,HPN,7944
STL,DCA,7940
ROA,CLT,7933
SLC,DCA,7925
BNA,RDU,7924
ICT,ATL,7921
BDL,RSW,7908
EWR,STL,7907
MSY,JFK,7901
DCA,SLC,7894
FLL,PVD,7885
IAD,EWR,7885
CLT,FAY,7884
BOI,LAS,7884
ATL,TUS,7880
BWI,JAX,7875
DFW,GRK,7873
ATL,ICT,7868
MSP,BIS,7843
MIA,JAX,7839
EGE,DFW,7835
LGA,MSY,7821
MCI,MCO,7820
MCO,CVG,7819
JFK,IAD,7813
DAL,LIT,7801
CVG,DFW,7796
SEA,BLI,7782
RSW,IND,7773
BOS,HOU,7769
AMA,DFW,7769
ABQ,HOU,7758
CLT,AUS,7756
ATL,AVL,7753
BNA,EWR,7749
SYR,ATL,7740
SEA,DCA,7730
RSW,ACY,7729
IND,DTW,7715
ENA,ANC,7713
EUG,SFO,7708
STL,MCI,7702
FAT,LAX,7699
PSP,DEN,7689
BLI,SEA,7688
LIT,DAL,7686
STL,EWR,7685
IND,MSP,7680
LAS,BOI,7667
JFK,MSY,7666
DTW,SAN,7647
SYR,JFK,7640
CLT,CHO,7636
HNL,JFK,7634
BWI,HOU,7632
DCA,IND,7611
DFW,JAN,7606
SFO,EUG,7604
DCA,STL,7595
ORD,RIC,7593
DCA,SEA,7592
DEN,DRO,7589
AUS,CLT,7586
EWR,IAD,7578
TUL,HOU,7570
HOU,BOS,7568
CLT,OAJ,7566
BDL,DCA,7566
SEA,RNO,7546
PHX,OGG,7542
DFW,AMA,7539
CLT,PHF,7539
SEA,JNU,7537
DTW,MCI,7532
RIC,ORD,7525
CLT,CAE,7506
LAX,IND,7505
DEN,PSP,7493
LAX,RDU,7483
PDX,OGG,7473
CLT,AVL,7459
SBA,LAX,7459
HOU,ABQ,7451
JFK,SYR,7447
DFW,MAF,7440
PVD,TPA,7435
RNO,SEA,7431
MSP,GEG,7419
SLC,CVG,7418
HNL,SLC,7410
LAX,SBA,7409
IAH,RSW,7404
ORD,MEM,7397
JAX,JFK,7396
DFW,CVG,7395
CMH,BWI,7386
HPN,ATL,7384
FLL,PBG,7381
BTV,PHL,7380
PVD,DCA,7378
MSY,DCA,7375
PBI,ORD,7371
MDT,ORD,7369
MHT,MDW,7365
PBI,ISP,7365
DCA,PVD,7365
SRQ,CLT,7364
TPA,RDU,7359
MAF,DFW,7354
BDL,MSP,7354
MLI,ORD,7353
SEA,KOA,7347
DFW,BTR,7340
BUF,FLL,7339
FLL,ISP,7328
TUS,ATL,7328
PHX,BNA,7327
EWR,PIT,7322
MIA,BDL,7320
MSP,ANC,7310
KOA,SEA,7309
DTW,RDU,7306
MCO,LAS,7305
CVG,MCO,7304
CAE,CLT,7299
IAH,MAF,7299
SLC,HNL,7289
PHX,MIA,7284
MSP,MOT,7271
IAH,OMA,7268
RNO,DFW,7262
MSP,BNA,7260
SLC,ONT,7260
DSM,ATL,7257
PHF,CLT,7254
EWR,RDU,7239
SLC,MDW,7236
ATL,HPN,7236
MCO,MCI,7222
MOT,MSP,7216
EWR,MSY,7216
ATL,FAY,7197
FAY,CLT,7195
ATL,SMF,7192
SLC,SJC,7188
BWI,CHS,7186
BTV,JFK,7173
FAY,ATL,7170
DSM,MSP,7166
JFK,HNL,7160
PHL,PWM,7144
PHL,ORF,7141
DAL,DEN,7141
RDU,EWR,7131
ATL,XNA,7124
LAS,BOS,7121
CHS,BWI,7119
HNL,SMF,7115
IAH,BNA,7111
PHX,SBA,7109
BWI,SAN,7105
DTW,CMH,7104
CHO,CLT,7102
JFK,JAX,7094
LAS,MSY,7092
IAH,CRP,7091
ANC,ENA,7090
SAN,HOU,7075
MSP,DSM,7072
MEM,ORD,7072
MIA,PHX,7063
LGA,CMH,7063
MDW,RDU,7060
PBI,DTW,7059
ORD,SYR,7049
ANC,MSP,7032
MCO,MEM,7023
SAN,BWI,7020
BNA,IAH,7019
DCA,BDL,7018
HOU,TUL,7002
ATL,DSM,7001
DFW,EGE,6999
XNA,ATL,6999
MSY,EWR,6989
EWR,AUS,6987
TRI,ATL,6983
CVG,SLC,6983
ORD,MDT,6980
DTW,JFK,6978
CID,DEN,6975
OMA,STL,6972
BUF,MDW,6962
CLT,SRQ,6961
MKE,CLT,6958
DFW,ABI,6951
BDL,MIA,6941
ATL,ALB,6934
SFO,RNO,6923
CRP,IAH,6922
ORD,MLI,6921
TPA,PVD,6918
DEN,ICT,6913
RSW,DCA,6906
SMF,ATL,6905
TPA,STL,6904
DAL,MDW,6904
PHL,BTV,6902
LGB,SMF,6898
HSV,DFW,6897
PHL,SYR,6896
BDL,DTW,6888
HNL,EWR,6882
IND,DCA,6877
BNA,MSP,6873
JFK,BTV,6870
ATL,TRI,6862
IAH,ELP,6858
MCI,DTW,6857
PDX,RDM,6856
ALB,MCO,6853
PIT,DEN,6853
AGS,CLT,6843
DAL,PHX,6838
ELP,HOU,6838
MSY,LGA,6836
HOU,FLL,6835
ONT,SLC,6834
SBA,PHX,6824
TPA,IND,6822
SMF,HNL,6817
RSW,BDL,6812
JFK,PDX,6805
SMF,LGB,6798
BNA,PHX,6796
GEG,MSP,6793
CLT,AGS,6784
ALB,ATL,6783
ABI,DFW,6780
BWI,IAH,6774
DSM,PHX,6770
BOI,SFO,6769
PWM,JFK,6768
IAH,BWI,6763
MCI,BNA,6762
PIT,EWR,6751
GFK,MSP,6747
JAX,BNA,6744
IND,LAS,6744
MAF,IAH,6739
PDX,JFK,6738
BWI,MSY,6734
BWI,PIT,6734
MSP,BDL,6733
BWI,ORF,6729
SFO,DCA,6729
CLT,MKE,6728
HOU,CRP,6726
SYR,ORD,6717
CVG,LAX,6713
LFT,IAH,6712
CLT,LEX,6703
BNA,FLL,6703
ATL,SHV,6679
SHV,ATL,6674
MDW,MHT,6671
MKE,RSW,6663
HOU,ELP,6657
ORD,TUL,6653
OMA,IAH,6652
IAD,LAS,6649
STL,TPA,6644
JNU,SEA,6636
DAB,CLT,6633
DTW,CVG,6606
RSW,IAH,6605
RDU,IAD,6592
EYW,MIA,6591
RDU,MDW,6580
BUF,BOS,6578
CHA,CLT,6575
DFW,HSV,6555
OAK,HOU,6553
GEG,LAS,6552
DAL,ATL,6548
MDW,DAL,6546
PBG,FLL,6544
RDU,LAX,6544
PHL,EWR,6544
MCO,ALB,6542
IND,IAH,6539
LAX,CVG,6537
JAX,DCA,6534
DFW,FAT,6534
OMA,LAS,6531
PHL,ROC,6529
FLL,BUF,6529
LAS,IND,6525
ATL,DAL,6523
IAH,BTR,6509
MKE,TPA,6506
BUF,PHL,6501
MAF,HOU,6496
CLT,DAB,6496
RDU,DTW,6495
ATL,ILM,6494
IAH,DAL,6493
STL,IAH,6490
CRP,HOU,6483
DCA,JAX,6481
DFW,ORF,6481
EWR,PHL,6467
DCA,RSW,6464
RSW,MKE,6461
CMH,DTW,6458
BOS,BUF,6457
RDU,TPA,6454
RIC,BOS,6445
ORF,BWI,6444
HNL,DEN,6442
HOU,SAN,6438
JAX,MIA,6436
CMH,DEN,6434
CVG,DTW,6426
AUS,EWR,6424
MEM,IAH,6424
SNA,EWR,6419
FLL,HOU,6414
MSY,LAS,6414
HOU,MAF,6406
BUF,DTW,6404
CLT,CHA,6402
BTR,IAH,6401
PIT,BWI,6391
AUS,BWI,6385
HNL,IAH,6383
CLT,LYH,6381
DSM,LAS,6375
SEA,LIH,6373
DEN,RSW,6367
DFW,BHM,6353
DCA,CMH,6351
ONT,SFO,6347
PWM,BWI,6343
GRB,ORD,6341
DFW,RNO,6337
SDF,MDW,6332
ORD,SGF,6329
SJC,IAH,6328
BOS,RIC,6322
DTW,IAD,6317
IND,TPA,6317
ORD,XNA,6314
IAH,STL,6313
ORD,OKC,6307
MSP,GFK,6305
LGB,JFK,6300
CVG,DCA,6299
CLT,HSV,6298
ROC,PHL,6297
JAC,SLC,6297
BWI,IND,6296
JAC,DEN,6294
LAS,OMA,6290
MSN,ATL,6285
OKC,DAL,6278
PHL,RIC,6274
MFR,PDX,6269
PDX,EUG,6268
DTW,PIT,6262
IAH,IND,6260
MDW,BUF,6259
ATL,MSN,6256
BUR,SFO,6253
SJC,AUS,6253
ILM,ATL,6250
JFK,LGB,6250
PIT,TPA,6246
BUR,PDX,6246
EWR,HNL,6246
DAL,IAH,6240
RSW,DEN,6237
IAH,MEM,6232
MDW,SFO,6218
SEA,MCO,6211
DEN,FAR,6207
DCA,SFO,6204
SYR,PHL,6191
DAL,OKC,6189
LAS,MCO,6182
ATL,MGM,6181
FAT,DFW,6176
CMH,MSP,6173
BHM,DFW,6168
PVD,MDW,6166
RIC,PHL,6163
LAS,GEG,6159
MDW,PVD,6157
LIH,SEA,6155
CMH,DCA,6151
STL,RSW,6151
CLT,EWN,6145
DEN,BIS,6144
ELP,IAH,6140
TUL,ORD,6138
CVG,BOS,6130
DCA,CVG,6123
MSP,CMH,6122
DEN,CMH,6120
PHL,ALB,6117
MSY,BWI,6114
FAR,DEN,6113
ALB,PHL,6106
DEN,JAC,6101
MSP,PIT,6095
EWR,DCA,6094
ATL,PHF,6093
DTW,PBI,6093
DFW,OGG,6088
IAD,DTW,6081
MEM,MCO,6080
LGA,MYR,6078
ORF,IAD,6073
ICT,DEN,6072
CMH,LGA,6069
PHX,DSM,6068
IAH,LFT,6063
ELP,LAS,6056
HOU,OAK,6055
CMH,RSW,6051
PHL,BUF,6048
FLL,HPN,6040
OGG,DFW,6039
EWR,CMH,6036
MCO,SEA,6033
BWI,SAT,6011
LAS,DSM,6006
SFO,SBA,6003
EWR,HOU,5999
LEX,CLT,5990
OAJ,CLT,5989
JFK,DTW,5988
MSY,FLL,5979
SFO,ONT,5973
SJC,SLC,5966
BOS,LAS,5965
JFK,DEN,5964
MDW,SLC,5964
LAS,TPA,5959
HPN,FLL,5947
TPA,LAS,5942
MKE,DCA,5930
HOU,EWR,5924
ASE,LAX,5918
DCA,MKE,5918
CMH,LAX,5917
JAX,PHL,5915
BZN,MSP,5910
DCA,BNA,5909
BIS,DEN,5904
PHL,JAX,5900
DTW,MEM,5900
LGA,HOU,5897
MIA,EYW,5895
TPA,MKE,5893
BNA,JAX,5893
ORD,GRB,5892
MSP,RDU,5889
LYH,CLT,5889
DTW,BUF,5885
BTV,DCA,5880
IAH,HNL,5880
JFK,PWM,5880
AUS,FLL,5877
HOU,LGA,5874
IAD,PIT,5873
ORF,PHL,5871
DEN,JFK,5868
LAS,ELP,5866
DEN,HNL,5866
CID,DFW,5863
XNA,ORD,5860
ORD,TUS,5859
FLL,JAX,5856
FLL,MSY,5856
ATL,ELP,5850
SGF,ORD,5842
LGA,CVG,5838
MDT,ATL,5835
MSP,BZN,5821
EWR,SNA,5818
SFO,BOI,5810
IAH,SJC,5801
CVG,LGA,5794
LAX,CMH,5793
ATL,MYR,5792
BWI,AUS,5787
IAD,ORF,5786
MSP,SAT,5781
PIT,DTW,5779
MYR,ATL,5778
MCO,BHM,5777
MIA,BNA,5775
SFO,BUR,5774
ORD,PBI,5773
IND,LAX,5770
MDW,SDF,5765
IAH,PBI,5756
GJT,DEN,5755
BWI,SDF,5755
MDW,SEA,5751
ATL,MDT,5751
ORF,DFW,5742
RDU,FLL,5741
PWM,DCA,5740
PHX,YUM,5737
PIT,MSP,5729
OKC,LAS,5728
HSV,CLT,5724
OAK,MDW,5720
RSW,STL,5718
SLC,BZN,5708
TPA,CMH,5701
MGM,ATL,5700
MEM,DTW,5699
DFW,CID,5698
TUS,ORD,5693
BNA,DCA,5691
DLH,MSP,5690
EUG,PDX,5687
CHS,JFK,5685
LAS,OKC,5684
SEA,MSO,5670
FLL,AUS,5668
PDX,MFR,5660
PHF,ATL,5660
MYR,LGA,5656
ELP,ATL,5656
LAX,MRY,5654
FSD,ORD,5653
ELP,LAX,5649
ROC,BWI,5645
DCA,MCI,5643
BWI,PWM,5641
SEA,MDW,5639
DCA,BTV,5635
BWI,MCI,5602
PHX,KOA,5596
JFK,CHS,5596
DEN,MOT,5594
BZN,SLC,5594
MSO,SEA,5584
DEN,CID,5582
SBA,SFO,5578
LAX,ELP,5576
IAH,TUS,5571
TPA,PIT,5565
PDX,BUR,5562
MDW,MSY,5560
MSY,MDW,5560
MCI,BWI,5554
LAS,FAT,5551
PHX,ANC,5550
ORD,ICT,5545
TYS,ORD,5543
ALB,MDW,5533
EWN,CLT,5533
FLL,RDU,5530
ELM,DTW,5526
PBI,IAH,5522
EWR,IND,5521
MDW,BDL,5520
JAX,FLL,5511
TYS,DFW,5509
MSP,MEM,5509
PDX,ONT,5509
CLT,PNS,5507
LAS,CLE,5500
PIT,IAD,5492
RDU,MSP,5487
EYW,TPA,5486
BWI,MKE,5485
BHM,IAH,5483
MHT,DCA,5477
MCI,HOU,5467
TRI,CLT,5465
TUS,IAH,5457
GRB,MSP,5453
FAR,ORD,5452
LGA,JAX,5451
CMH,TPA,5448
MSP,GRB,5445
LAS,CMH,5442
BIL,SLC,5441
LGA,BUF,5439
MDW,AUS,5437
BWI,ROC,5431
FAT,LAS,5428
ITO,OGG,5423
MSP,AUS,5416
YUM,PHX,5409
SFO,MDW,5405
DEN,RAP,5398
ABQ,SLC,5385
SLC,ABQ,5369
AUS,BNA,5363
ICT,ORD,5361
OKC,ORD,5356
ORD,TYS,5356
RSW,CMH,5341
PHL,MKE,5338
SDF,BWI,5331
CMH,EWR,5328
PHL,MSY,5324
DCA,EWR,5323
LAN,DTW,5323
JAX,ORD,5321
CLE,LAS,5315
PNS,CLT,5297
RIC,MCO,5293
SYR,DCA,5288
MEM,SLC,5288
MDT,PHL,5288
MKE,BWI,5286
BNA,MIA,5278
GRR,DEN,5277
ORD,FSD,5268
CLT,TRI,5265
TUS,SAN,5265
KOA,PHX,5264
DFW,PNS,5263
IAD,STL,5263
SLC,PSC,5253
BHM,MCO,5252
DEN,GJT,5252
PNS,DFW,5245
JAX,LGA,5242
DFW,JFK,5238
MEM,MSP,5232
PIA,ORD,5228
SAT,BWI,5227
CMH,LAS,5221
JNU,ANC,5220
MSP,CLE,5214
MCI,DCA,5213
RAP,DEN,5209
OAK,GEG,5206
DCA,MHT,5205
MDW,SAT,5201
MCO,RIC,5198
DTW,ELM,5190
SAN,TUS,5187
TYR,DFW,5185
DCA,PWM,5171
SLC,STL,5171
BUF,LGA,5171
BDL,IAD,5168
MSP,DLH,5164
PVD,DTW,5160
BOS,CVG,5160
MOT,DEN,5154
ANC,PHX,5145
CLE,MSP,5137
SMF,SFO,5126
ORD,LIT,5122
DFW,ACT,5113
MRY,LAX,5108
MDW,ALB,5102
TPA,EYW,5100
SLC,BIL,5096
PHL,DAY,5094
SAT,SAN,5094
BHM,DAL,5084
BNA,AUS,5080
IAH,BHM,5072
BWI,DAL,5070
LIT,CLT,5069
BUF,EWR,5066
MSP,BOI,5064
CVG,IAH,5058
SAT,STL,5056
CLE,RSW,5054
IAH,CVG,5044
IAD,BDL,5043
BNA,STL,5032
MBS,DTW,5030
TVC,DTW,5024
RNO,SAN,5019
ORD,FAR,5013
PHX,OKC,5012
GRB,DTW,5006
LIT,IAH,5006
ORD,PIA,5005
CAK,MCO,5004
BOS,SLC,5002
PHX,TUL,4998
DFW,TYS,4996
ATL,MLI,4995
ELP,SAT,4995
AUS,IAD,4993
SAN,DCA,4985
HOU,DCA,4984
OGG,ITO,4980
CLT,LIT,4978
ORD,JAX,4977
SGF,ATL,4976
DTW,LAN,4972
FAT,DEN,4970
ATL,SGF,4965
BTV,EWR,4961
LGA,SRQ,4957
CRW,ATL,4955
DCA,SYR,4951
DTW,AUS,4951
EWR,BUF,4947
ALB,ORD,4941
SAT,ELP,4938
BOI,OAK,4935
GEG,OAK,4933
AUS,SJC,4922
MSY,PHL,4919
AUS,LGB,4917
RDM,SEA,4916
YKM,SEA,4914
ICT,IAH,4913
IAD,IND,4911
DTW,ORF,4905
MTJ,DEN,4901
LGA,SYR,4899
SLC,JAC,4895
FWA,ORD,4891
BNA,CMH,4890
JFK,DFW,4889
IAH,JAN,4881
DFW,TYR,4881
DEN,GRR,4881
SLC,BOS,4878
SYR,DTW,4877
MCO,CAK,4875
LIH,SFO,4872
IND,EWR,4869
EWR,BTV,4869
LAX,PSP,4868
PHL,MDT,4860
IAH,CMH,4860
MLI,ATL,4859
MKE,PHL,4859
CLT,EYW,4858
IAD,LGA,4858
SEA,MIA,4858
CLE,FLL,4853
ACY,TPA,4849
DEN,FAT,4842
MCI,PHL,4839
SAN,AUS,4839
AUS,MDW,4838
ORD,ALB,4837
SAT,MSP,4834
IND,BWI,4831
STL,MSY,4828
JAN,IAH,4821
ATL,ROA,4820
IDA,SLC,4816
DTW,SDF,4816
MSN,DFW,4810
LFT,DFW,4806
IND,MCI,4805
CHS,DCA,4804
DEN,ISN,4800
DFW,CLL,4799
FLL,CLE,4794
AZO,DTW,4782
DAY,PHL,4770
MDW,MEM,4763
EYW,CLT,4761
CLT,TLH,4759
HDN,DEN,4758
DFW,SJT,4757
AUS,DTW,4757
DAL,BHM,4755
RDU,IAH,4751
CLT,DSM,4748
EWR,CVG,4743
ROA,ATL,4727
IAH,ICT,4721
DSM,CLT,4720
SLC,AUS,4718
IAH,LIT,4717
ORD,CMI,4715
SYR,MCO,4714
RSW,CVG,4713
DCA,SAN,4713
ISP,TPA,4707
ABQ,IAH,4703
ATL,CRW,4698
ROC,IAD,4693
IAD,CLE,4693
AUS,MSP,4693
MCI,FLL,4691
GRR,DFW,4690
IAH,RDU,4688
MSO,SLC,4687
DCA,PIT,4684
SLC,MSO,4680
ISN,DEN,4677
LGB,AUS,4675
BOI,MSP,4673
ROC,DTW,4671
ATL,LFT,4670
CVG,EWR,4664
OAK,BOI,4663
CMH,BNA,4662
CMH,IAH,4658
MIA,SEA,4656
IAD,ROC,4652
HOU,JAN,4649
ACT,DFW,4648
ABQ,OAK,4648
HNL,BLI,4641
FLL,CVG,4637
SDF,DTW,4636
SEA,STL,4634
HOU,MCI,4630
IAH,MOB,4626
DFW,MSN,4619
SEA,AUS,4618
SEA,MCI,4616
SAN,RNO,4616
LFT,ATL,4612
STL,SLC,4610
LIT,ORD,4603
KOA,PDX,4599
DEN,DAY,4597
PIT,LAS,4595
PSC,SLC,4595
AUS,ELP,4593
MSP,LAN,4592
BLI,HNL,4590
SEA,FLL,4590
ASE,ORD,4588
EWR,JAX,4588
RSW,CLE,4588
LGA,ROC,4583
ANC,ADQ,4583
SBN,DTW,4583
HNL,ANC,4581
LAS,ICT,4571
PDX,KOA,4571
CLT,CRW,4569
IAH,ABQ,4568
SBA,DEN,4567
PHX,LIH,4562
TUL,PHX,4560
DEN,SBA,4555
DFW,GRR,4553
SFO,SMF,4550
SEA,YKM,4546
FLL,IAG,4545
PDX,EWR,4543
OKC,PHX,4543
SFO,LIH,4542
BDL,MDW,4537
HOU,IND,4536
CLE,IAD,4534
CRW,CLT,4532
IAD,PHX,4526
MSP,SMF,4518
SRQ,LGA,4516
STL,SEA,4513
DCA,ROC,4512
RAP,MSP,4511
IAD,AUS,4511
CMI,ORD,4510
EVV,ATL,4509
SAN,SAT,4509
ACY,PBI,4506
MCO,SYR,4503
SLC,IDA,4498
SJT,DFW,4495
ANC,JNU,4494
TPA,LAX,4494
DTW,SYR,4488
MCI,SLC,4488
ICT,LAS,4486
IAD,PHL,4481
MOB,IAH,4481
GNV,CLT,4480
PHX,SBP,4479
AUS,SAN,4477
IAH,PNS,4472
PDX,PSP,4471
LIH,PHX,4469
FAT,SFO,4468
ALB,DTW,4468
STL,SAT,4466
SEA,TUS,4465
BUF,TPA,4465
HOU,BHM,4460
IAD,MSY,4460
CLT,PGV,4460
FLL,SEA,4459
CMH,IAD,4457
MDW,OAK,4457
ORD,FWA,4454
JAX,EWR,4452
SLC,MCI,4451
SLC,MEM,4443
SMF,MSP,4442
SFO,CLE,4440
DFW,LFT,4439
TLH,CLT,4437
SYR,LGA,4436
SNA,HOU,4434
DCA,ALB,4432
FLL,STL,4431
TPA,BUF,4431
BGR,PHL,4430
ANC,BET,4430
AUS,SEA,4429
DAY,BWI,4429
PNS,IAH,4427
DEN,LIT,4426
CID,MSP,4421
EGE,MIA,4418
TPA,ACY,4414
IND,IAD,4414
TPA,BHM,4409
DCA,CHS,4408
BIL,MSP,4403
LIT,DEN,4402
SEA,EUG,4401
VPS,DFW,4400
SAT,BNA,4400
SBP,PHX,4399
PBI,ACY,4395
CLT,GNV,4391
GRR,BWI,4387
IAD,CMH,4386
PDX,RNO,4385
TPA,CVG,4384
DCA,HOU,4380
DFW,VPS,4379
DEN,MSO,4379
AUS,SLC,4378
PWM,EWR,4378
LAN,MSP,4373
PSP,PDX,4370
ROC,LGA,4361
RNO,PDX,4356
CLE,BOS,4354
DTW,PVD,4353
MSO,DEN,4352
DEN,CPR,4349
IAD,PDX,4343
LGA,IND,4343
DAL,LAX,4342
FWA,DTW,4341
MKK,HNL,4340
BWI,DAY,4335
EAT,SEA,4330
CLT,MDW,4330
SAT,MDW,4328
MCI,SEA,4324
RDU,SFO,4323
ATL,AEX,4318
AMA,DEN,4317
ROC,DCA,4317
CLE,SFO,4316
ORF,DTW,4313
